name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
RGRID1-RGRID9	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID1-RGRID2	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID2-RGRID3	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID2-RGRID10	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID3-RGRID4	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID3-RGRID11	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID4-RGRID5	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID4-RGRID12	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID5-RGRID6	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID5-RGRID13	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID6-RGRID14	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID6-RGRID7	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID7-RGRID15	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID7-RGRID8	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID8-RGRID16	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID9-RGRID17	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID9-RGRID10	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID10-RGRID18	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID10-RGRID11	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID11-RGRID19	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID11-RGRID12	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID12-RGRID20	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID12-RGRID13	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID13-RGRID14	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID13-RGRID21	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
RGRID14-RGRID15	ECOG	V	n/a	n/a	bipolar	RGRID	500	grid	n/a
