name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
RAT1-RAT2	ECOG	V	n/a	n/a	bipolar	RAT	1000	strip	n/a
RAT2-RAT3	ECOG	V	n/a	n/a	bipolar	RAT	1000	strip	n/a
RAT3-RAT4	ECOG	V	n/a	n/a	bipolar	RAT	1000	strip	n/a
RAT4-RAT5	ECOG	V	n/a	n/a	bipolar	RAT	1000	strip	n/a
RAT5-RAT6	ECOG	V	n/a	n/a	bipolar	RAT	1000	strip	n/a
RAT6-RAT7	ECOG	V	n/a	n/a	bipolar	RAT	1000	strip	n/a
RAT7-RAT8	ECOG	V	n/a	n/a	bipolar	RAT	1000	strip	n/a
RAST1-RAST2	ECOG	V	n/a	n/a	bipolar	RAST	1000	strip	n/a
RAST2-RAST3	ECOG	V	n/a	n/a	bipolar	RAST	1000	strip	n/a
RAST3-RAST4	ECOG	V	n/a	n/a	bipolar	RAST	1000	strip	n/a
RAST4-RAST5	ECOG	V	n/a	n/a	bipolar	RAST	1000	strip	n/a
RAST5-RAST6	ECOG	V	n/a	n/a	bipolar	RAST	1000	strip	n/a
RAST6-RAST7	ECOG	V	n/a	n/a	bipolar	RAST	1000	strip	n/a
RAST7-RAST8	ECOG	V	n/a	n/a	bipolar	RAST	1000	strip	n/a
RPST1-RPST2	ECOG	V	n/a	n/a	bipolar	RPST	1000	strip	n/a
RPST2-RPST3	ECOG	V	n/a	n/a	bipolar	RPST	1000	strip	n/a
RPST3-RPST4	ECOG	V	n/a	n/a	bipolar	RPST	1000	strip	n/a
RPST4-RPST5	ECOG	V	n/a	n/a	bipolar	RPST	1000	strip	n/a
RPST5-RPST6	ECOG	V	n/a	n/a	bipolar	RPST	1000	strip	n/a
RPST6-RPST7	ECOG	V	n/a	n/a	bipolar	RPST	1000	strip	n/a
RPST7-RPST8	ECOG	V	n/a	n/a	bipolar	RPST	1000	strip	n/a
RPT1-RPT2	ECOG	V	n/a	n/a	bipolar	RPT	1000	strip	n/a
RPT2-RPT3	ECOG	V	n/a	n/a	bipolar	RPT	1000	strip	n/a
RPT3-RPT4	ECOG	V	n/a	n/a	bipolar	RPT	1000	strip	n/a
RPT4-RPT5	ECOG	V	n/a	n/a	bipolar	RPT	1000	strip	n/a
RPT5-RPT6	ECOG	V	n/a	n/a	bipolar	RPT	1000	strip	n/a
RPT6-RPT7	ECOG	V	n/a	n/a	bipolar	RPT	1000	strip	n/a
RPT7-RPT8	ECOG	V	n/a	n/a	bipolar	RPT	1000	strip	n/a
LAT1-LAT2	ECOG	V	n/a	n/a	bipolar	LAT	1000	strip	n/a
LAT2-LAT3	ECOG	V	n/a	n/a	bipolar	LAT	1000	strip	n/a
LAT3-LAT4	ECOG	V	n/a	n/a	bipolar	LAT	1000	strip	n/a
LAT4-LAT5	ECOG	V	n/a	n/a	bipolar	LAT	1000	strip	n/a
LAT5-LAT6	ECOG	V	n/a	n/a	bipolar	LAT	1000	strip	n/a
LAT6-LAT7	ECOG	V	n/a	n/a	bipolar	LAT	1000	strip	n/a
LAT7-LAT8	ECOG	V	n/a	n/a	bipolar	LAT	1000	strip	n/a
LAST1-LAST2	ECOG	V	n/a	n/a	bipolar	LAST	1000	strip	n/a
