name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
RAID1-RAID2	SEEG	V	n/a	n/a	bipolar	RAID	999	depth	n/a
RAID2-RAID3	SEEG	V	n/a	n/a	bipolar	RAID	999	depth	n/a
RAID3-RAID4	SEEG	V	n/a	n/a	bipolar	RAID	999	depth	n/a
RAID4-RAID5	SEEG	V	n/a	n/a	bipolar	RAID	999	depth	n/a
RAID5-RAID6	SEEG	V	n/a	n/a	bipolar	RAID	999	depth	n/a
RAID6-RAID7	SEEG	V	n/a	n/a	bipolar	RAID	999	depth	n/a
RAID7-RAID8	SEEG	V	n/a	n/a	bipolar	RAID	999	depth	n/a
RASD1-RASD2	SEEG	V	n/a	n/a	bipolar	RASD	999	depth	n/a
RASD2-RASD3	SEEG	V	n/a	n/a	bipolar	RASD	999	depth	n/a
RASD3-RASD4	SEEG	V	n/a	n/a	bipolar	RASD	999	depth	n/a
RASD4-RASD5	SEEG	V	n/a	n/a	bipolar	RASD	999	depth	n/a
RASD5-RASD6	SEEG	V	n/a	n/a	bipolar	RASD	999	depth	n/a
RASD6-RASD7	SEEG	V	n/a	n/a	bipolar	RASD	999	depth	n/a
RASD7-RASD8	SEEG	V	n/a	n/a	bipolar	RASD	999	depth	n/a
RSAD1-RSAD2	SEEG	V	n/a	n/a	bipolar	RSAD	999	depth	n/a
RSAD2-RSAD3	SEEG	V	n/a	n/a	bipolar	RSAD	999	depth	n/a
RSAD3-RSAD4	SEEG	V	n/a	n/a	bipolar	RSAD	999	depth	n/a
RSAD4-RSAD5	SEEG	V	n/a	n/a	bipolar	RSAD	999	depth	n/a
RSAD5-RSAD6	SEEG	V	n/a	n/a	bipolar	RSAD	999	depth	n/a
RSAD6-RSAD7	SEEG	V	n/a	n/a	bipolar	RSAD	999	depth	n/a
RSAD7-RSAD8	SEEG	V	n/a	n/a	bipolar	RSAD	999	depth	n/a
RSMD1-RSMD2	SEEG	V	n/a	n/a	bipolar	RSMD	999	depth	n/a
RSMD2-RSMD3	SEEG	V	n/a	n/a	bipolar	RSMD	999	depth	n/a
RSMD3-RSMD4	SEEG	V	n/a	n/a	bipolar	RSMD	999	depth	n/a
RSMD4-RSMD5	SEEG	V	n/a	n/a	bipolar	RSMD	999	depth	n/a
RSMD5-RSMD6	SEEG	V	n/a	n/a	bipolar	RSMD	999	depth	n/a
RSMD6-RSMD7	SEEG	V	n/a	n/a	bipolar	RSMD	999	depth	n/a
RSMD7-RSMD8	SEEG	V	n/a	n/a	bipolar	RSMD	999	depth	n/a
RSPD1-RSPD2	SEEG	V	n/a	n/a	bipolar	RSPD	999	depth	n/a
RSPD2-RSPD3	SEEG	V	n/a	n/a	bipolar	RSPD	999	depth	n/a
RSPD3-RSPD4	SEEG	V	n/a	n/a	bipolar	RSPD	999	depth	n/a
RSPD4-RSPD5	SEEG	V	n/a	n/a	bipolar	RSPD	999	depth	n/a
RSPD5-RSPD6	SEEG	V	n/a	n/a	bipolar	RSPD	999	depth	n/a
RSPD6-RSPD7	SEEG	V	n/a	n/a	bipolar	RSPD	999	depth	n/a
RPSD1-RPSD2	SEEG	V	n/a	n/a	bipolar	RPSD	999	depth	n/a
RPSD2-RPSD3	SEEG	V	n/a	n/a	bipolar	RPSD	999	depth	n/a
RPSD3-RPSD4	SEEG	V	n/a	n/a	bipolar	RPSD	999	depth	n/a
RPSD4-RPSD5	SEEG	V	n/a	n/a	bipolar	RPSD	999	depth	n/a
RPSD5-RPSD6	SEEG	V	n/a	n/a	bipolar	RPSD	999	depth	n/a
RPSD6-RPSD7	SEEG	V	n/a	n/a	bipolar	RPSD	999	depth	n/a
RPSD7-RPSD8	SEEG	V	n/a	n/a	bipolar	RPSD	999	depth	n/a
RPID1-RPID2	SEEG	V	n/a	n/a	bipolar	RPID	999	depth	n/a
RPID2-RPID3	SEEG	V	n/a	n/a	bipolar	RPID	999	depth	n/a
RPID3-RPID4	SEEG	V	n/a	n/a	bipolar	RPID	999	depth	n/a
RPID4-RPID5	SEEG	V	n/a	n/a	bipolar	RPID	999	depth	n/a
RPID5-RPID6	SEEG	V	n/a	n/a	bipolar	RPID	999	depth	n/a
RPID6-RPID7	SEEG	V	n/a	n/a	bipolar	RPID	999	depth	n/a
RPID7-RPID8	SEEG	V	n/a	n/a	bipolar	RPID	999	depth	n/a
RINMD1-RINMD2	SEEG	V	n/a	n/a	bipolar	RINMD	999	depth	n/a
RINMD2-RINMD3	SEEG	V	n/a	n/a	bipolar	RINMD	999	depth	n/a
