name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
LTG1	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG2	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG3	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG4	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG5	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG6	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG7	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG8	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG9	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG10	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG11	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG12	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG13	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG14	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG15	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG16	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG17	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG18	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG19	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG20	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG21	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG22	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG23	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG24	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG25	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG26	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG27	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG28	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG29	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG30	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG31	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG32	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LFD1	SEEG	V	n/a	n/a	LFD	1600	depth	n/a
LFD2	SEEG	V	n/a	n/a	LFD	1600	depth	n/a
LFD3	SEEG	V	n/a	n/a	LFD	1600	depth	n/a
LFD4	SEEG	V	n/a	n/a	LFD	1600	depth	n/a
LFD5	SEEG	V	n/a	n/a	LFD	1600	depth	n/a
LFD6	SEEG	V	n/a	n/a	LFD	1600	depth	n/a
LFD7	SEEG	V	n/a	n/a	LFD	1600	depth	n/a
LFD8	SEEG	V	n/a	n/a	LFD	1600	depth	n/a
LFD9	SEEG	V	n/a	n/a	LFD	1600	depth	n/a
LFD10	SEEG	V	n/a	n/a	LFD	1600	depth	n/a
LFD11	SEEG	V	n/a	n/a	LFD	1600	depth	n/a
LFD12	SEEG	V	n/a	n/a	LFD	1600	depth	n/a
LOTD1	SEEG	V	n/a	n/a	LOTD	1600	depth	n/a
LOTD2	SEEG	V	n/a	n/a	LOTD	1600	depth	n/a
LOTD3	SEEG	V	n/a	n/a	LOTD	1600	depth	n/a
LOTD4	SEEG	V	n/a	n/a	LOTD	1600	depth	n/a
LOTD5	SEEG	V	n/a	n/a	LOTD	1600	depth	n/a
LOTD6	SEEG	V	n/a	n/a	LOTD	1600	depth	n/a
