name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
RAID1	SEEG	V	n/a	n/a	RAID	999	depth	n/a
RAID2	SEEG	V	n/a	n/a	RAID	999	depth	n/a
RAID3	SEEG	V	n/a	n/a	RAID	999	depth	n/a
RAID4	SEEG	V	n/a	n/a	RAID	999	depth	n/a
RAID5	SEEG	V	n/a	n/a	RAID	999	depth	n/a
RAID6	SEEG	V	n/a	n/a	RAID	999	depth	n/a
RAID7	SEEG	V	n/a	n/a	RAID	999	depth	n/a
RAID8	SEEG	V	n/a	n/a	RAID	999	depth	n/a
RAID9	SEEG	V	n/a	n/a	RAID	999	depth	n/a
RAID10	SEEG	V	n/a	n/a	RAID	999	depth	n/a
RASD1	SEEG	V	n/a	n/a	RASD	999	depth	n/a
RASD2	SEEG	V	n/a	n/a	RASD	999	depth	n/a
RASD3	SEEG	V	n/a	n/a	RASD	999	depth	n/a
RASD4	SEEG	V	n/a	n/a	RASD	999	depth	n/a
RASD5	SEEG	V	n/a	n/a	RASD	999	depth	n/a
RASD6	SEEG	V	n/a	n/a	RASD	999	depth	n/a
RASD7	SEEG	V	n/a	n/a	RASD	999	depth	n/a
RASD8	SEEG	V	n/a	n/a	RASD	999	depth	n/a
RASD9	SEEG	V	n/a	n/a	RASD	999	depth	n/a
RASD10	SEEG	V	n/a	n/a	RASD	999	depth	n/a
RSAD1	SEEG	V	n/a	n/a	RSAD	999	depth	n/a
RSAD2	SEEG	V	n/a	n/a	RSAD	999	depth	n/a
RSAD3	SEEG	V	n/a	n/a	RSAD	999	depth	n/a
RSAD4	SEEG	V	n/a	n/a	RSAD	999	depth	n/a
RSAD5	SEEG	V	n/a	n/a	RSAD	999	depth	n/a
RSAD6	SEEG	V	n/a	n/a	RSAD	999	depth	n/a
RSAD7	SEEG	V	n/a	n/a	RSAD	999	depth	n/a
RSAD8	SEEG	V	n/a	n/a	RSAD	999	depth	n/a
RSAD9	SEEG	V	n/a	n/a	RSAD	999	depth	n/a
RSAD10	SEEG	V	n/a	n/a	RSAD	999	depth	n/a
RSMD1	SEEG	V	n/a	n/a	RSMD	999	depth	n/a
RSMD2	SEEG	V	n/a	n/a	RSMD	999	depth	n/a
RSMD3	SEEG	V	n/a	n/a	RSMD	999	depth	n/a
RSMD4	SEEG	V	n/a	n/a	RSMD	999	depth	n/a
RSMD5	SEEG	V	n/a	n/a	RSMD	999	depth	n/a
RSMD6	SEEG	V	n/a	n/a	RSMD	999	depth	n/a
RSMD7	SEEG	V	n/a	n/a	RSMD	999	depth	n/a
RSMD8	SEEG	V	n/a	n/a	RSMD	999	depth	n/a
RSMD9	SEEG	V	n/a	n/a	RSMD	999	depth	n/a
RSMD10	SEEG	V	n/a	n/a	RSMD	999	depth	n/a
RSPD1	SEEG	V	n/a	n/a	RSPD	999	depth	n/a
RSPD2	SEEG	V	n/a	n/a	RSPD	999	depth	n/a
RSPD3	SEEG	V	n/a	n/a	RSPD	999	depth	n/a
RSPD4	SEEG	V	n/a	n/a	RSPD	999	depth	n/a
RSPD5	SEEG	V	n/a	n/a	RSPD	999	depth	n/a
RSPD6	SEEG	V	n/a	n/a	RSPD	999	depth	n/a
RSPD7	SEEG	V	n/a	n/a	RSPD	999	depth	n/a
RSPD8	SEEG	V	n/a	n/a	RSPD	999	depth	n/a
RSPD9	SEEG	V	n/a	n/a	RSPD	999	depth	n/a
RSPD10	SEEG	V	n/a	n/a	RSPD	999	depth	n/a
RPSD1	SEEG	V	n/a	n/a	RPSD	999	depth	n/a
RPSD2	SEEG	V	n/a	n/a	RPSD	999	depth	n/a
RPSD3	SEEG	V	n/a	n/a	RPSD	999	depth	n/a
RPSD4	SEEG	V	n/a	n/a	RPSD	999	depth	n/a
RPSD5	SEEG	V	n/a	n/a	RPSD	999	depth	n/a
RPSD6	SEEG	V	n/a	n/a	RPSD	999	depth	n/a
RPSD7	SEEG	V	n/a	n/a	RPSD	999	depth	n/a
RPSD8	SEEG	V	n/a	n/a	RPSD	999	depth	n/a
RPSD9	SEEG	V	n/a	n/a	RPSD	999	depth	n/a
RPSD10	SEEG	V	n/a	n/a	RPSD	999	depth	n/a
RPID1	SEEG	V	n/a	n/a	RPID	999	depth	n/a
RPID2	SEEG	V	n/a	n/a	RPID	999	depth	n/a
RPID3	SEEG	V	n/a	n/a	RPID	999	depth	n/a
RPID4	SEEG	V	n/a	n/a	RPID	999	depth	n/a
RPID5	SEEG	V	n/a	n/a	RPID	999	depth	n/a
RPID6	SEEG	V	n/a	n/a	RPID	999	depth	n/a
RPID7	SEEG	V	n/a	n/a	RPID	999	depth	n/a
RPID8	SEEG	V	n/a	n/a	RPID	999	depth	n/a
RPID9	SEEG	V	n/a	n/a	RPID	999	depth	n/a
RPID10	SEEG	V	n/a	n/a	RPID	999	depth	n/a
